station_code,station_name,city,state,zone,latitude,longitude,active
MZQ,MAJGAON ASSAM,National HIghway 31,Assam,NFR,26.430697,90.57413700000001,true
MZR,MURTAJAPUR,MURTAJAPUR,Unknown,Unknown,20.736468000000002,77.35482499999999,true
MZV,MARALAHALLI,MARALAHALLI,Unknown,Unknown,12.988346,78.108853,true
MZX,MATATILA,MATATILA,Unknown,Unknown,25.0851,78.40284000000001,true
MZY,MACHAPUR,MACHAPUR,Unknown,Unknown,20.569003,85.768912,true
MZZ,MANJURI ROAD,MANJURI ROAD,Unknown,Unknown,21.012135999999998,86.319698,true
NAD,NAGDA JN,NAGDA JN,Unknown,Unknown,23.45592,75.41249099999999,true
NAG,NAGARGALI,State Highway 34,Karnataka,SWR,15.424554374700001,74.6213530695,true
NALR,NALPUR,NALPUR,Unknown,Unknown,22.529208,88.185699,true
NAM,NAMRUP,Borhat,Assam,NFR,27.19627,95.313642,true
NAN,NANDGAON ROAD,Sindhudurg,Maharashtra,KR,16.387453999999998,73.73056000000001,true
NANA,NANA,Nana,Rajasthan,NWR,24.925895,73.110095,true
NAND,NANDIKUR,NANDIKUR,Unknown,Unknown,13.133125,74.806474,true
NANR,Naranpur,Naranpur Railway Station,Orissa,ECoR,21.617209,85.63786800000001,true
NASP,NARASINGAPALLI,NARASINGAPALLI,Unknown,Unknown,17.606751,82.891038,true
NAT,NATHNAGAR,NATHNAGAR,Unknown,Unknown,25.237052000000002,86.935373,true
NAU,NADAPURAM ROAD,Madappallly,Kerala,SR,11.639509,75.575581,true
NAW,NAWANDGI,NAWANDGI,Unknown,Unknown,17.2170998262,77.427908244,true
NAZJ,NAZIRGANJ,NAZIRGANJ,Unknown,Unknown,25.724315,85.80632700000001,true
NB,NIMBHORA,Jalgaon,Maharashtra,CR,21.160781,75.975186,true
NBAE,NABAGRAM,NABAGRAM,Unknown,Unknown,23.09918,88.06690900000001,true
NBD,NAJIBABAD JN,NAJIBABAD JN,Unknown,Unknown,29.603540000000002,78.335733,true
NBG,NABENAGAR ROAD,NABENAGAR ROAD,Unknown,Unknown,24.653944,84.094044,true
NBK,NUNGAMBAKKAM,NUNGAMBAKKAM,Unknown,Unknown,13.065363,80.232742,true
NBKH,NABA GRAM KANKU,Nabagram Kakurhati,West Bengal,ER,23.661572,88.10026,true
NBL,NIMBAL,Bijapur,Karnataka,SWR,17.118384,75.859907,true
NBM,NAVABPALEM,NAVABPALEM,Unknown,Unknown,16.831606,81.606702,true
NBP,NIBHAPUR,NIBHAPUR,Unknown,Unknown,25.600347,82.24969700000001,true
NBQ,NEW BONGAIGAON,NEW BONGAIGAON,Unknown,Unknown,26.4758354405,90.53684346440001,true
NBQY,NEW BONGAIGAON YARD,NEW BONGAIGAON YARD,Unknown,Unknown,26.4721133248,90.52148600919999,true
NBS,NEW BANESWAR,NEW BANESWAR,Unknown,Unknown,26.3950219126,89.5104217529,true
NBT,NAYABAGIRTHIPUR,NAYABAGIRTHIPUR,Unknown,Unknown,20.781585,85.382445,true
NCB,NEW COOCH BEHAR,NEW COOCH BEHAR,Unknown,Unknown,26.353158999999998,89.469766,true
NCH,NAKACHARI,Mariani,Assam,NFR,26.7081333353,94.3939129431,true
NCHS,NATURE CURE HOSPITAL,NATURE CURE HOSPITAL,Unknown,Unknown,17.44586316,78.45289083,true
NCJ,NAGERCOIL JN,Nagercoil,Tamil Nadu,SR,8.17385,77.44347,true
ND,NADIAD JN,NADIAD JN,Unknown,Unknown,22.694105999999998,72.855718,true
NDAE,NABADWIP DHAM,Nabadwip,West Bengal,ER,23.396593,88.356472,true
NDAZ,NAYA AZADPUR,NAYA AZADPUR,Unknown,Unknown,28.714564,77.166876,true
NDB,NANDURBAR,NANDURBAR,Unknown,Unknown,21.374812,74.246482,true
NDD,NIDADAVOLU JN,NIDADAVOLU JN,Unknown,Unknown,16.898297,81.67550399999999,true
NDE,NANDRE,Sangli,Maharashtra,CR,16.964028561899998,74.5590299896,true
NDGJ,NANDAHGANJA,NANDAHGANJA,Unknown,Unknown,22.404098,87.832458,true
NDIM,NANDAIGRAM HALT,NANDAIGRAM HALT,Unknown,Unknown,23.311548007099997,88.31706186039999,true
NDJ,NANDGANJ,National Highway 29,Uttar Pradesh,NER,25.54457,83.396867,true
NDK,NANKHAS,NANKHAS,Unknown,Unknown,25.660949000000002,78.872336,true
NDKD,NADIKODE,NADIKODE,Unknown,Unknown,16.590634,79.72356500000001,true
NDKR,Nandakumar P.H.,Haldia Mechada via Tamluk,West Bengal,?,22.1909239649,87.927872196,true
NDLS,NEW DELHI,NEW DELHI,Unknown,Unknown,28.6429,77.2194,true
NDN,NARDANA,NARDANA,Unknown,Unknown,21.178209,74.82874699999999,true
NDO,NIDUBROLU,NIDUBROLU,Unknown,Unknown,16.067904,80.557243,true
NDR,NANDESARI,NANDESARI,Unknown,Unknown,22.418331636999998,73.0952734283,true
NDU,Nadauj,Nadaul,Bihar,ECR,25.296538788200003,85.0173352112,true
NDV,NIDVANDA,NH 207,Karnataka,SWR,13.245141950999999,77.2731255127,true
NDW,Nadwan,National Highway 83,Bihar,ECR,25.3966869286,85.0656737195,true
NDZ,NIDIGALLU,NIDIGALLU,Unknown,Unknown,13.988306000000001,79.660594,true
NEA,NEYKKARAPATTI,NEYKKARAPATTI,Unknown,Unknown,11.612765,78.09669699999999,true
NEC,NEMILICHERRY HALT,NEMILICHERRY HALT,Unknown,Unknown,13.121643,80.045378,true
NEM,NEMEM,Thiruvananthapuram,Kerala,SR,8.455233,77.009693,true
NEO,NEORA,NEORA,Unknown,Unknown,25.57459,84.986523,true
NEP,NENPUR,NENPUR,Unknown,Unknown,22.847183,72.725207,true
NEWC,NEW WEST CABIN,NEW WEST CABIN,Unknown,Unknown,25.273789999999998,83.10921,true
NFK,NEW FARAKKA JN,NEW FARAKKA JN,Unknown,Unknown,24.794558,87.915236,true
NG,NAGARI,NAGARI,Unknown,Unknown,13.307882,79.579647,true
NGA,NINGALA JN,State Highway 117,Gujarat,WR,22.0252,71.70935200000001,true
NGC,NEW GUWAHATI,NEW GUWAHATI,Unknown,Unknown,26.181703,91.792236,true
NGD,NAGARDEVLA,NAGARDEVLA,Unknown,Unknown,20.6030016547,75.1981061108,true
NGF,NAGARNABI,NAGARNABI,Unknown,Unknown,24.590321491500003,87.8680748517,true
NGG,NAGINA,NAGINA,Unknown,Unknown,29.437919,78.424119,true
NGI,NAGARI,NAGARI,Unknown,Unknown,20.406983,78.889984,true
NGL,NANGAL,Saharanpur,Uttar Pradesh,NR,29.832554,77.62227,true
NGLT,NAGLATULA,Bayana,Rajasthan,NCR,26.92382,77.421273,true
NGM,NAGASAMUDRAM,NAGASAMUDRAM,Unknown,Unknown,14.32166253,77.64246703,true
NGMP,NEW GARH MADHOPUR,NEW GARH MADHOPUR,Unknown,Unknown,20.798857,86.07210599999999,true
NGN,NANDGAON,NANDGAON,Unknown,Unknown,20.307616,74.659526,true
NGO,NAGAUR,NAGAUR,Unknown,Unknown,27.199991,73.72357199999999,true
NGP,NAGPUR,NAGPUR,Unknown,Unknown,21.1458,79.0882,true
NGR,ANNIGERI,Dist. Dharwad,Karnataka,SWR,15.432164,75.43085099999999,true
NGRD,NILGIRI ROAD,NILGIRI ROAD,Unknown,Unknown,21.426415000000002,86.855469,true
NGS,NAGANSUR,NAGANSUR,Unknown,Unknown,17.429086,76.182913,true
NGTG,New Gitaldaha,New Gitaldaha,West Bengal,NFR,26.0707762,89.5868746,true
NGTN,NAGOTHANE,Raigad,Maharashtra,CR,18.539932,73.14076899999999,true
NGW,Nauganwan,Ratlam,Madhya Pradesh,WR,23.414388,75.1892654,true
NGWN,NOGANWAN,NOGANWAN,Unknown,Unknown,30.738403,76.44328700000001,true
NGY,NATH GANJ,NATH GANJ,Unknown,Unknown,24.545616,85.385094,true
NGZ,S K NAGJIHARI,S K NAGJIHARI,Unknown,Unknown,20.761640999999997,76.755353,true
NH,NAIHATI JN,NAIHATI JN,Unknown,Unknown,22.888555,88.4185,true
NHH,NIHALGARH,NIHALGARH,Unknown,Unknown,26.460131,81.632581,true
NHK,NAHARKATIYA,Naharkatiya,Assam,NFR,27.289403,95.32977500000001,true
NHN,NIGOHAN,NIGOHAN,Unknown,Unknown,26.567225,81.045358,true
NHT,NALHATI JN,NALHATI JN,Unknown,Unknown,24.295706,87.83867000000001,true
NHU,NAHUR,NAHUR,Unknown,Unknown,19.154646,72.946683,true
NI,NAYDONGRI,NAYDONGRI,Unknown,Unknown,20.3484309504,74.8366330817,true
NIA,NAILA,NAILA,Unknown,Unknown,22.022963999999998,82.56458900000001,true
NIDI,NIDI,Roha,Maharashtra,CR,18.472247,73.106567,true
NIG,NAIGAON,Naigaon West,Maharashtra,WR,19.350875,72.845954,true
NIIJ,NILAJE,Nilaje,Maharashtra,CR,19.155061999999997,73.079908,true
NILE,NIMTITA,NH-34,West Bengal,ER,24.625338,88.00764,true
NIM,NIMDIH,NIMDIH,Unknown,Unknown,22.993643,86.142118,true
NIMG,NIMA GOPALPUR,NIMA GOPALPUR,Unknown,Unknown,25.992862000000002,82.364038,true
NIQ,NIGAURA,NIGAURA,Unknown,Unknown,22.961546000000002,81.874215,true
NIRA,NIRA,Satara,Maharashtra,CR,18.1049649229,74.20908244200001,true
NIU,NABIPUR,NABIPUR,Unknown,Unknown,21.807541,73.030592,true
NIV,NIVASAR,Ratnagiri,Maharashtra,KR,16.946588000000002,73.454552,true
NJB,NIJBARI,NIJBARI,Unknown,Unknown,26.587597,88.337505,true
NJN,NAOJAN,local Rd,Assam,NFR,26.13131,93.846465,true
NJP,NEW JALPAIGURI,NEW JALPAIGURI,Unknown,Unknown,26.683025,88.443391,true
NJT,NAGERCOIL TOWN,Nagercoil,Tamil Nadu,SR,8.199571810899998,77.4194318207,true
NK,NASIK ROAD,NASIK ROAD,Unknown,Unknown,19.947627,73.841897,true
NKB,NAGRAKOTA,Nagrakata,West Bengal,NFR,26.885533,88.917581,true
NKD,NEKONDA,Nekkonda,Andhra Pradesh,SCR,17.794877999999997,79.80459300000001,true
NKDO,NAKKANADODDI,NAKKANADODDI,Unknown,Unknown,15.165309,77.47667899999999,true
NKE,NARKATIAGANJ JN,Narkatiaganj,Bihar,ECR,27.105035,84.464045,true
NKG,NARKALDENGA COACHING YARD,NARKALDENGA COACHING YARD,Unknown,Unknown,22.5719746424,88.37910995610001,true
NKH,NATHUKHERI,NATHUKHERI,Unknown,Unknown,24.0200433795,75.64345572270001,true
NKJ,NEW KATNI JN,NEW KATNI JN,Unknown,Unknown,23.8136370394,80.4204539438,true
NKM,NAMKON,NAMKON,Unknown,Unknown,23.351755,85.37667200000001,true
NKP,NIRAKARPUR,NIRAKARPUR,Unknown,Unknown,19.991740999999998,85.53046400000001,true
NKW,Nilakantheswar,Orissa,Orissa,ECoR,21.426066,85.798221,true
NLA,NANCHERLA,NANCHERLA,Unknown,Unknown,15.256053,77.36883300000001,true
NLDA,NALGONDA,NALGONDA,Unknown,Unknown,17.06118,79.283436,true
NLE,NILESHWAR,Nileswaram,Kerala,SR,12.255885000000001,75.13575,true
NLKR,NILOKHERI,NILOKHERI,Unknown,Unknown,29.831492,76.925491,true
NLL,NALLI,NALLI,Unknown,Unknown,9.269174,77.92223899999999,true
NLN,NAILALUNG,TV Centre Road,Assam,NFR,25.7743785055,93.3888097504,true
NLPD,NALLAPADU,NALLAPADU,Unknown,Unknown,16.308263,80.397756,true
NLR,NELLORE,NELLORE,Unknown,Unknown,14.460592,79.989383,true
NLS,NELLORE SOUTH,NELLORE SOUTH,Unknown,Unknown,14.444474999999999,79.983464,true
NLSF,NIYALISH PARA,Berhampore,West Bengal,ER,24.156525000000002,88.246367,true
NLV,NALBARI,NALBARI,Unknown,Unknown,26.450629,91.440291,true
NMBR,N MAYURBHANJ ROAD,N MAYURBHANJ ROAD,Unknown,Unknown,21.666901,87.038724,true
NMC,NIMCHA,NIMCHA,Unknown,Unknown,23.626716,87.090288,true
NMD,NOMODA,MDR 111,Rajasthan,WCR,26.280074,76.57945000000001,true
NMF,NIMO,NIMO,Unknown,Unknown,23.180297999999997,88.069346,true
NMG,NIMIAGHAT,NIMIAGHAT,Unknown,Unknown,23.932092,86.07621300000001,true
NMGT,NIMSHIRGAON TAMDALGE,Miraj Rd,Maharashtra,CR,16.769023999999998,74.486113,true
NML,NELLIMARIA,NELLIMARIA,Unknown,Unknown,18.183131,83.456046,true
NMLU,NEMAKALLU,NEMAKALLU,Unknown,Unknown,15.297622,77.37277900000001,true
NMO,NEDI MOLLYANUR,NEDI MOLLYANUR,Unknown,Unknown,12.128075,79.56707,true
NMP,NIMPURA,NIMPURA,Unknown,Unknown,22.332403,87.26468600000001,true
NMT,NAMTIALI,National Highway 61,Assam,NFR,26.851588,94.619336,true
NMX,NEW MAYNAGURI,NEW MAYNAGURI,Unknown,Unknown,26.578607,88.822868,true
NMY,NOONMATI,NOONMATI,Unknown,Unknown,26.180382,91.806851,true
NMZ,NEW MAL JN,National Highway 31. 03562-255097,West Bengal,NFR,26.87368,88.724837,true
NN,NANDURA,NANDURA,Unknown,Unknown,20.838889,76.46015799999999,true
NNA,NAUGACHIA,NAUGACHIA,Unknown,Unknown,25.385261,87.09387,true
NNB,NIMBLAK,NIMBLAK,Unknown,Unknown,19.1183528756,74.68854097469999,true
NNGE,NARANGI,Panikhaiti,Assam,NFR,26.182961000000002,91.83577600000001,true
NNN,NANGUNERI,Nanguneri,Tamil Nadu,SR,8.4891,77.66259199999999,true
NNNL,NANDANI LAGUNIA,Mahnar Bhartendunagar Rd,Bihar,ECR,25.6254080511,85.6313754486,true
NNO,NANGLOI,JJ Colony No 1,Delhi NCT,NR,28.686261000000002,77.05696599999999,true
NNP,Nanpara Junction,Nanpara,Uttar Pradesh,NER,27.859887,81.512594,true
NNPR,NONAPAR,NONAPAR,Unknown,Unknown,26.353209,83.969786,true
NNR,NARAYANPUR,NARAYANPUR,Unknown,Unknown,25.398348,86.85938800000001,true
NNW,NARAYANPUR TATWAR,Sawai Madhopur,Rajasthan,WCR,26.344258999999997,76.635578,true
NOI,NARIAOLI,NARIAOLI,Unknown,Unknown,23.89567,78.604147,true
NOK,NOKHA,NOKHA,Unknown,Unknown,27.556203,73.47484800000001,true
NOL,NIYOL,NIYOL,Unknown,Unknown,21.160311,72.902305,true
NOQ,NEW ALIPURDAUR,NEW ALIPURDAUR,Unknown,Unknown,26.48572,89.541398,true
NPD,NAWAPARA ROAD,NAWAPARA ROAD,Unknown,Unknown,20.809717,82.562564,true
NPI,NIPANIA,NIPANIA,Unknown,Unknown,21.826434,82.044275,true
NPJE,NICHITPUR,NICHITPUR,Unknown,Unknown,23.825908,86.28776500000001,true
NPK,NORTH PANAKUDI,Panakudi,Tamil Nadu,SR,8.315971,77.582174,true
NPKM,NANDIYAMPAKKAM,NANDIYAMPAKKAM,Unknown,Unknown,13.268080999999999,80.2758,true
NPL,NAGALAPALLE,NAGALAPALLE,Unknown,Unknown,17.460567,78.229966,true
NPMR,NARAYAN PAKURIA,NARAYAN PAKURIA,Unknown,Unknown,22.399692,87.773985,true
NPNR,NEPANAGAR,East Nimar,Madhya Pradesh,CR,21.463933,76.397032,true
NPT,NARASINGAMPET,Thiruvavaduthurai,Tamil Nadu,SR,11.034797000000001,79.511398,true
NPW,NIPANI VADGAON,NIPANI VADGAON,Unknown,Unknown,19.587951,74.70471599999999,true
NPX,NARINDARPURA,Mansa,Punjab,NR,29.951767,75.476271,true
NPZ,NAWAPATRA,NAWAPATRA,Unknown,Unknown,24.318387,86.64786699999999,true
NQH,NEW DOMOHANI,NEW DOMOHANI,Unknown,Unknown,26.569680979,88.786571557,true
NR,NIPHAD,NIPHAD,Unknown,Unknown,20.096584,74.079481,true
NRA,NUNKHAR,NUNKHAR,Unknown,Unknown,26.425483,83.880179,true
NRDP,NAGIREDDIPALLI,NAGIREDDIPALLI,Unknown,Unknown,17.422255,78.939987,true
NRG,NERGUNDI,NERGUNDI,Unknown,Unknown,20.538381,85.959078,true
NRGO,NARGANJO HALT,NARGANJO HALT,Unknown,Unknown,24.7439751193,86.4578033173,true
NRH,NAHARGARH,NAHARGARH,Unknown,Unknown,22.873881,74.500786,true
NRI,NARAINA,Ajmer,Rajasthan,NWR,26.796463999999997,75.193029,true
NRKR,NARKHER,NARKHER,Unknown,Unknown,21.468725,78.52481399999999,true
NRL,NERAL,NERAL,Unknown,Unknown,19.027113,73.318955,true
NROD,NARI ROAD,SH 6,Gujarat,WR,21.758482,72.08143399999999,true
NRP,NARSIPATNAM RD,NARSIPATNAM RD,Unknown,Unknown,17.452852,82.724605,true
NRPA,NARAYANPUR ANANT,NARAYANPUR ANANT,Unknown,Unknown,26.089052,85.409122,true
NRR,NAGARUR,NAGARUR,Unknown,Unknown,15.542335,77.31318399999999,true
NRS,NAGARIA SADAT,NAGARIA SADAT,Unknown,Unknown,28.550179,79.205555,true
NRSP,NARASIMHAPURA,NARASIMHAPURA,Unknown,Unknown,19.3632939389,84.9387492847,true
NRV,NARIYAR,Nariyaar,Bihar,ECR,26.240375999999998,85.217642,true
NRVR,NARAINA VIHAR,Inderpuri,Delhi NCT,NR,28.6376790996,77.1415966599,true
NRW,NARWANA JN,Way to Narwana,Haryana,NR,29.588632,76.109286,true
NRX,NOADAR DHAL,NOADAR DHAL,Unknown,Unknown,23.433926999999997,87.745014,true
NRYP,NARAYANAPURAM,NARAYANAPURAM,Unknown,Unknown,14.128972000000001,77.696047,true
NRZB,NOWROZABAD,NOWROZABAD,Unknown,Unknown,23.394425,80.980363,true
NSA,Nishangara,Uttar Pradesh,Uttar Pradesh,NER,28.112457,81.311271,true
NSI,NIKURSINI,NIKURSINI,Unknown,Unknown,22.004654000000002,87.30618600000001,true
NSP,NALLA SOPARA,Nallasopara station Rd,Maharashtra,WR,19.418238000000002,72.819464,true
NSRH,NIZ-SARIHA HALT,NIZ-SARIHA HALT,Unknown,Unknown,26.4860621389,91.2211261203,true
NSVP,NPA SHIVARAMPALLI HALT,NPA SHIVARAMPALLI HALT,Unknown,Unknown,17.3237142919,78.4372038177,true
NTR,NITTUR,NH 206,Karnataka,SWR,13.3016546778,76.8558716895,true
NTSK,NEW TINSUKIA JN,A T Rd,Assam,NFR,27.479748,95.334128,true
NTU,NIGATPUR,Mirzapur,Uttar Pradesh,NER,25.251216000000003,82.758511,true
NTVT,NETHRAVATHI,NETHRAVATHI,Unknown,Unknown,12.844375000000001,74.856475,true
NU,NARSINGHPUR,Narsimhapur,Madhya Pradesh,WCR,22.943112,79.214385,true
NUB,NURABAD,NURABAD,Unknown,Unknown,26.406043999999998,78.078092,true
NUQ,NAGAR UNTARI,Garhwa,Jharkhand,ECR,24.285735,83.51416499999999,true
NUR,NARELA,NARELA,Unknown,Unknown,28.846886,77.085727,true
NVC,NAGALWANCHA,Jagannadhapuram To Matkepalli Rd,Andhra Pradesh,SCR,17.07433,80.228517,true
NVF,NAGAVANGALA,Melanahalli Rd,Karnataka,SWR,13.661093,75.98716300000001,true
NVRD,NAVADE ROAD,Ghotkamp Koyana vele,Maharashtra,CR,19.052388999999998,73.102716,true
NVS,NAVSARI,Navsari,Gujarat,WR,20.946851,72.914294,true
NVU,NAVALUR,Dharwad - Hubli Hwy,Karnataka,SWR,15.415517999999999,75.055491,true
NW,NALWAR,NALWAR,Unknown,Unknown,16.936043,77.019937,true
NWC,NAYA NAGAR,NAYA NAGAR,Unknown,Unknown,25.749917999999997,86.111011,true
NWMS,NOAPARA MAHISHA,Sagardighi Railway Station,West Bengal,ER,24.323279,88.13727399999999,true
NWP,NAUPADA JN,NAUPADA JN,Unknown,Unknown,18.5794097271,84.2829220099,true
NWR,NIWAR,Katni,Madhya Pradesh,WCR,23.7204627184,80.3695901074,true
NWU,NAVAPUR,NAVAPUR,Unknown,Unknown,21.166844,73.771183,true
NXN,NUAGAON,NUAGAON,Unknown,Unknown,22.386583,84.94203300000001,true
NYA,NARAYANGARH,NARAYANGARH,Unknown,Unknown,22.174233,87.380456,true
NYI,NELLAYI,NELLAYI,Unknown,Unknown,10.392415000000002,76.275994,true
NYN,NAINI,NAINI,Unknown,Unknown,25.393138,81.86004199999999,true
NYO,NAYAGAON,NAYAGAON,Unknown,Unknown,25.763263,85.099366,true
NYP,NAYADUPETA,NAYADUPETA,Unknown,Unknown,13.908321,79.900898,true
NYT,NAYATOLA,NAYATOLA,Unknown,Unknown,25.5613904376,87.6025963629,true
NYY,NEYYATTINKARA,Thiruvananthapuram,Kerala,SR,8.41041,77.08111000000001,true
NZD,NUZVID,NUZVID,Unknown,Unknown,16.649931,80.96152799999999,true
NZM,DELHI H NIZAMUDDIN,DELHI H NIZAMUDDIN,Unknown,Unknown,28.5893,77.2508,true
NZR,NAZIRA,Nazira Ali,Assam,NFR,26.905961,94.72847999999999,true
OCH,ODHANIYA CHACHA,National Highway 15,Rajasthan,NWR,26.972848,71.718687,true
OCR,OCHIRA,OCHIRA,Unknown,Unknown,9.132022999999998,76.525576,true
ODB,OODLABARI,Udlabari,West Bengal,NFR,26.866793,88.624639,true
ODG,OBAIDULLA GANJ,OBAIDULLA GANJ,Unknown,Unknown,22.994912,77.587299,true
ODHA,ODHA,ODHA,Unknown,Unknown,20.01601,73.910456,true
ODM,ONDAGRAM,Onda,West Bengal,SER,23.147973999999998,87.202275,true
ODUR,ODUR,ODUR,Unknown,Unknown,14.072185000000001,79.855368,true
OEA,ODELA,ODELA,Unknown,Unknown,18.456554241099997,79.4497442804,true
OGL,ONGOLE,ONGOLE,Unknown,Unknown,15.498064000000001,80.057404,true
OGM,Oorgaum,KGF,Karnataka,SWR,12.95409,78.259747,true
OKA,OKHLA,OKHLA,Unknown,Unknown,28.559332,77.264825,true
OLA,OLAKUR,OLAKUR,Unknown,Unknown,12.306462999999999,79.72191900000001,true
OLP,OLAPUR,OLAPUR,Unknown,Unknown,25.517459,86.37012200000001,true
OLR,THRISSUR OLLUR HALT,THRISSUR OLLUR HALT,Unknown,Unknown,10.473341999999999,76.237184,true
OMB,OOMBERMALI,OOMBERMALI,Unknown,Unknown,19.628026000000002,73.422651,true
OMLF,OLD MALDA,OLD MALDA,Unknown,Unknown,25.053174000000002,88.143718,true
ON,UNNAO JN,UNNAO JN,Unknown,Unknown,26.548354,80.486199,true
ONR,Coonoor,Coonoor,Tamil Nadu,SR,11.343714,76.791337,true
OPL,UPPAL,UPPAL,Unknown,Unknown,18.183408,79.48098,true
ORAI,ORAI,ORAI,Unknown,Unknown,25.9825370076,79.459533963,true
ORGA,ORGA,ORGA,Unknown,Unknown,22.448548,84.91578,true
ORH,ODDARAHALLI,ODDARAHALLI,Unknown,Unknown,13.345829,77.541461,true
ORR,ORR,ORR,Unknown,Unknown,24.530939,77.799315,true
OSN,OSIYAN,Osiyan,Rajasthan,NWR,26.729223,72.899779,true
OSRA,Osra,Madhya Pradesh,Madhya Pradesh,WR,23.1782623,75.77929449999999,true
OTK,OTTAKOVIL,OTTAKOVIL,Unknown,Unknown,11.222726000000002,79.109674,true
OTN,OATING,National Highway 39,Assam,NFR,26.429808896500003,93.9872737866,true
OTP,OTTAPPALAM,OTTAPPALAM,Unknown,Unknown,10.770046,76.377993,true
OV,OTIVAKKAM,OTIVAKKAM,Unknown,Unknown,12.623128,79.97565300000001,true
OYR,WARIA,WARIA,Unknown,Unknown,23.537562,87.246177,true
PAA,PATAS,PATAS,Unknown,Unknown,18.4732663908,74.4696527191,true
PAB,PATTABIRAM,PATTABIRAM,Unknown,Unknown,13.11926,80.06542400000001,true
PAD,PARDI,Valsad,Gujarat,WR,20.513153,72.92431099999999,true
PAE,PALANA,PALANA,Unknown,Unknown,27.845285999999998,73.273605,true
PAI,PABAI,PABAI,Unknown,Unknown,23.767491,77.931259,true
PAJ,PARAJ,PARAJ,Unknown,Unknown,23.387863,87.62750500000001,true
PAK,PAKALA JN,PAKALA JN,Unknown,Unknown,13.451133,79.11408,true
PAL,PALASNER,Harda,Madhya Pradesh,WCR,22.304246,77.050174,true
PAM,PANAPAKAM,PANAPAKAM,Unknown,Unknown,13.513241,79.210821,true
PAN,PANAGARH,PANAGARH,Unknown,Unknown,23.443034,87.439587,true
PAO,PANOLI,PANOLI,Unknown,Unknown,21.535197,72.978371,true
PAP,PITHAPURAM,PITHAPURAM,Unknown,Unknown,17.11087,82.257512,true
PAR,PANDHURNA,PANDHURNA,Unknown,Unknown,21.589996,78.525394,true
PARH,PARAKHEDA,Shivpuri,Madhya Pradesh,WCR,25.705583,77.642772,true
PAS,PASUR,Namakkal,Tamil Nadu,SR,11.236640999999999,77.85708699999999,true
PASA,PARASHSHALA,Parassala,Kerala,SR,8.3398400051,77.16548966,true
PATA,PATA,PATA,Unknown,Unknown,26.6666191003,79.4794183441,true
PATL,PATEL HALT,PATEL HALT,Unknown,Unknown,25.5647952991,84.89852553829999,true
PATM,PATAM HALT,PATAM HALT,Unknown,Unknown,25.323255198600002,86.5327701855,true
PAVP,PEDDA AVUTAPALE,PEDDA AVUTAPALE,Unknown,Unknown,16.562545,80.839432,true
PAY,PAYYANUR,Kannur District,Kerala,SR,12.092248,75.195107,true
PAZ,PAYANGADI,Kannur District,Kerala,SR,12.021507999999999,75.2596,true
PB,PUNTAMBA,PUNTAMBA,Unknown,Unknown,19.762025526800002,74.621959715,true
PBA,PIARDOBA,Bankura,West Bengal,SER,22.956881,87.322164,true
PBB,PARBATONIA,PARBATONIA,Unknown,Unknown,22.497616999999998,84.949201,true
PBD,PEDABRAMADVAM,PEDABRAMADVAM,Unknown,Unknown,16.990821,82.078986,true
PBH,PARTAPGARH JN,PARTAPGARH JN,Unknown,Unknown,25.913308,82.00177799999999,true
PBKS,PAMBA KOVIL SHANDY,PAMBA KOVIL SHANDY,Unknown,Unknown,9.130538,77.431001,true
PBL,PATHSALA,PATHSALA,Unknown,Unknown,26.497475,91.176255,true
PBP,PEMBARTI,PEMBARTI,Unknown,Unknown,17.692296000000002,79.11616,true
PBR,PORBANDAR,Porbandar,Gujarat,WR,21.643597999999997,69.615506,true
PBZ,PORABAZAR,PORABAZAR,Unknown,Unknown,22.916427,88.15914000000001,true
PC,PACHORA JN,PACHORA JN,Unknown,Unknown,20.668385,75.34831,true
PCC,Prachi Road Junction,Jambur,Gujarat,WR,20.988298,70.68701800000001,true
PCH,PACHHAPUR,Rustumpur,Karnataka,SWR,16.093145,74.672174,true
PCK,PACHRUKHI,PACHRUKHI,Unknown,Unknown,26.162627999999998,84.415667,true
PCKM,PACHACHAKUPAM,PACHACHAKUPAM,Unknown,Unknown,12.822656,78.757365,true
PCLM,PANCHALAM,PANCHALAM,Unknown,Unknown,12.275612,79.691931,true
PCN,PANCH PIPILA,PANCH PIPILA,Unknown,Unknown,23.06329,74.737549,true
PCQ,PICHKURIRDHAL,PICHKURIRDHAL,Unknown,Unknown,23.54342,87.720914,true
PCW,PERAMBUR CARRIAGE WORKS,PERAMBUR CARRIAGE WORKS,Unknown,Unknown,13.107240000000001,80.23865900000001,true
PDA,PUNDOOAH,PUNDOOAH,Unknown,Unknown,23.070861999999998,88.270115,true
PDD,PADUBIDRI,Muloor,Karnataka,KR,13.197027,74.76816500000001,true
PDF,PADAMPUR,PADAMPUR,Unknown,Unknown,23.519468000000003,70.836786,true
PDGL,PONDUGULA,PONDUGULA,Unknown,Unknown,16.6762442519,79.65905031369999,true
PDGN,PADHEGAON,PADHEGAON,Unknown,Unknown,19.536709000000002,74.69233,true
PDH,PADADHARI,Paddhari,Gujarat,WR,22.429596,70.60534299999999,true
PDI,PALASDARI,PALASDARI,Unknown,Unknown,18.88409,73.32055,true
PDL,PENDEKALLU,Kurnool,Andhra Pradesh,SCR,15.374513,77.647361,true
PDNA,PEDDADINNE,PEDDADINNE,Unknown,Unknown,16.100078,77.83502,true
